name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Microbacterium proteolyticum	1572644	S	19	8	27	0.00006
Microbacterium sediminis	904291	S	18	11	29	0.00007
Microbacterium cremeum	2782169	S	17	6	23	0.00005
Microbacterium terrisoli	3242192	S	17	0	17	0.00004
Microbacterium sufflavum	2851649	S	17	11	28	0.00006
Microbacterium liquefaciens	33918	S	17	47	64	0.00014
Microbacterium terricola	344163	S	17	7	24	0.00005
Microbacterium elymi	2909587	S	16	5	21	0.00005
Microbacterium wangchenii	2541726	S	16	7	23	0.00005
Microbacterium abyssi	2782166	S	16	6	22	0.00005
Microbacterium lemovicicum	1072463	S	13	5	18	0.00004
Microbacterium oryzae	743009	S	13	5	18	0.00004
Microbacterium protaetiae	2509458	S	11	3	14	0.00003
Microbacterium luteolum	69367	S	10	4	14	0.00003
Curtobacterium sp. MCJR17_020	2175619	S	14	53	67	0.00015
Curtobacterium sp. MCLR17_007	2175648	S	12	9	21	0.00005
Curtobacterium flaccumfaciens	2035	S	16	48	64	0.00014
Leucobacter triazinivorans	1784719	S	39	18	57	0.00013
Leucobacter allii	2932247	S	24	10	34	0.00008
Leucobacter muris	1935379	S	23	16	39	0.00009
Leucobacter tenebrionis	2873270	S	23	11	34	0.00008
Leucobacter rhizosphaerae	2932245	S	23	8	31	0.00007
Leucobacter sp. Psy1	2875729	S	12	5	17	0.00004
Leucobacter aridicollis	283878	S	15	2	17	0.00004
Leucobacter luti	340320	S	12	1	13	0.00003
Agromyces sp. LHK192	2498704	S	17	8	25	0.00006
Agromyces sp. H17E-10	2932244	S	13	6	19	0.00004
Agromyces sp. G08B096	3156399	S	11	0	11	0.00002
Agromyces protaetiae	2509455	S	18	7	25	0.00006
Agromyces mangrovi	1858653	S	14	7	21	0.00005
Agromyces aureus	453304	S	12	5	17	0.00004
Agromyces intestinalis	2592652	S	12	8	20	0.00004
Agromyces soli	659012	S	11	6	17	0.00004
Agromyces marinus	1389020	S	11	5	16	0.00004
Agromyces archimandritae	2781962	S	11	5	16	0.00004
Agromyces larvae	2929802	S	10	7	17	0.00004
Rathayibacter sp. VKM Ac-2760	2609253	S	18	26	44	0.00010
Rathayibacter sp. SW19	3144168	S	10	0	10	0.00002
Rathayibacter festucae	110937	S	13	23	36	0.00008
Rathayibacter tanaceti	1671680	S	12	6	18	0.00004
Rathayibacter iranicus	59737	S	10	3	13	0.00003
Agrococcus sp. ProA11	3153752	S	16	0	16	0.00004
Agrococcus sp. SCSIO52902	2933290	S	15	9	24	0.00005
Agrococcus beijingensis	3068634	S	21	11	32	0.00007
Agrococcus jejuensis	399736	S	20	9	29	0.00007
Agrococcus carbonis	684552	S	10	6	16	0.00004
Leifsonia sp. NPDC080035	3143936	S	15	0	15	0.00003
Leifsonia sp. PS1209	2724914	S	14	9	23	0.00005
Leifsonia sp. ZF2019	2781978	S	12	8	20	0.00004
Leifsonia shinshuensis	150026	S	18	8	26	0.00006
Leifsonia xyli	1575	S	13	4	17	0.00004
Cryobacterium sp. LW097	1978566	S	19	17	36	0.00008
Microcella alkaliphila	279828	S	14	5	19	0.00004
Microcella humidisoli	2963406	S	14	6	20	0.00004
Microcella flavibacter	1804990	S	13	14	27	0.00006
Microcella daejeonensis	2994971	S	10	8	18	0.00004
Clavibacter michiganensis	28447	S	14	26	40	0.00009
Salinibacterium sp. UTAS2018	2508880	S	10	0	10	0.00002
Salinibacterium sp. ZJ450	2708338	S	10	2	12	0.00003
Herbiconiux sp. A18JL235	3152363	S	18	0	18	0.00004
Herbiconiux sp. L3-i23	2905871	S	14	6	20	0.00004
Herbiconiux sp. SALV-R1	2735133	S	10	3	13	0.00003
Protaetiibacter intestinalis	2419774	S	17	9	26	0.00006
Protaetiibacter sp. SSC-01	2759943	S	13	7	20	0.00004
Frondihabitans sp. PAMC 28766	1795630	S	15	3	18	0.00004
Frondihabitans sucicola	1268041	S	10	2	12	0.00003
Microterricola viridarii	412690	S	32	12	44	0.00010
Gulosibacter molinativorax	256821	S	15	3	18	0.00004
Gulosibacter sediminis	1729695	S	13	4	17	0.00004
Cnuibacter physcomitrellae	1619308	S	15	5	20	0.00004
Humibacter ginsenosidimutans	2599293	S	14	4	18	0.00004
Homoserinibacter sp. YIM 151385	2985506	S	13	6	19	0.00004
Agreia sp. COWG	2773266	S	12	2	14	0.00003
Glaciihabitans sp. INWT7	2596912	S	12	2	14	0.00003
Naasia aerilata	1162966	S	11	3	14	0.00003
Diaminobutyricimonas sp. LJ205	2683590	S	10	3	13	0.00003
Arthrobacter sp. NEB 688	904039	S	69	48	117	0.00026
Arthrobacter sp. KBS0702	2578107	S	13	24	37	0.00008
Arthrobacter sp. U41	1849032	S	12	15	27	0.00006
Arthrobacter sp. FW305-BF8	2879617	S	12	12	24	0.00005
Arthrobacter sp. MMS18-M83	2996261	S	11	9	20	0.00004
Arthrobacter sp. PAMC 25486	1494608	S	11	3	14	0.00003
Arthrobacter crystallopoietes	37928	S	18	4	22	0.00005
Arthrobacter citreus	1670	S	15	7	22	0.00005
Arthrobacter agilis	37921	S	14	4	18	0.00004
Arthrobacter alpinus	656366	S	14	20	34	0.00008
Arthrobacter dokdonellae	2211210	S	13	3	16	0.00004
Arthrobacter zhangbolii	2886936	S	11	4	15	0.00003
Arthrobacter gengyunqii	2886940	S	10	6	16	0.00004
Kocuria rhizophila	72000	S	59	58	117	0.00026
Kocuria rosea	1275	S	18	8	26	0.00006
Kocuria varians	1272	S	13	7	20	0.00004
Kocuria flava	446860	S	11	6	17	0.00004
Pseudarthrobacter sp. MM222	3018929	S	10	15	25	0.00006
Pseudarthrobacter phenanthrenivorans	361575	S	26	22	48	0.00011
Pseudarthrobacter equi	728066	S	10	6	16	0.00004
Micrococcus luteus	1270	S	30	75	105	0.00024
Rothia kristinae	37923	S	19	10	29	0.00007
Rothia mucilaginosa	43675	S	16	4	20	0.00004
Glutamicibacter creatinolyticus	162496	S	15	5	20	0.00004
Glutamicibacter halophytocola	1933880	S	11	10	21	0.00005
Sinomonas sp. P10A9	3238584	S	15	0	15	0.00003
Sinomonas sp. R1AF57	2020377	S	11	5	16	0.00004
Sinomonas cyclohexanicum	322009	S	15	7	22	0.00005
Sinomonas atrocyanea	37927	S	11	5	16	0.00004
Citricoccus sp. I39-566	3073268	S	17	14	31	0.00007
Citricoccus sp. SGAir0253	2567881	S	11	5	16	0.00004
Citricoccus muralis	169134	S	11	8	19	0.00004
Janibacter sp. CX7	2963431	S	32	26	58	0.00013
Janibacter sp. A1S7	3115209	S	21	0	21	0.00005
Janibacter sp. DB-40	3028808	S	14	10	24	0.00005
Janibacter sp. YB324	2761047	S	12	29	41	0.00009
Janibacter melonis	262209	S	55	29	84	0.00019
Janibacter limosus	53458	S	51	23	74	0.00017
Janibacter indicus	857417	S	50	87	137	0.00031
Janibacter terrae	103817	S	37	0	37	0.00008
Janibacter cremeus	1285192	S	11	7	18	0.00004
Phycicoccus sp. HDW14	2714941	S	67	45	112	0.00025
Phycicoccus endophyticus	1690220	S	60	35	95	0.00021
Pedococcus dokdonensis	443156	S	69	39	108	0.00024
Knoellia sp. S7-12	3126698	S	65	0	65	0.00015
Arsenicicoccus sp. oral taxon 190	1658671	S	52	27	79	0.00018
Terrabacter sp. C0L_2	3108389	S	51	0	51	0.00011
Intrasporangium calvum	53358	S	46	26	72	0.00016
Nostocoides sp. HKS02	1813880	S	36	18	54	0.00012
Cellulomonas sp. PSBB021	2003551	S	20	17	37	0.00008
Cellulomonas sp. ATA003	3073064	S	20	9	29	0.00007
Cellulomonas sp. Y8	2591145	S	18	11	29	0.00007
Cellulomonas sp. NS3	2973977	S	16	8	24	0.00005
Cellulomonas sp. S1-8	2904790	S	15	7	22	0.00005
Cellulomonas sp. NTE-D12	2962632	S	15	0	15	0.00003
Cellulomonas sp. H30R-01	2704467	S	13	9	22	0.00005
Cellulomonas sp. ES6	3039384	S	11	10	21	0.00005
Cellulomonas sp. C5510	2871170	S	10	9	19	0.00004
Cellulomonas fimi	1708	S	26	17	43	0.00010
Cellulomonas wangsupingiae	2968085	S	17	10	27	0.00006
Cellulomonas shaoxiangyii	2566013	S	16	9	25	0.00006
Cellulomonas taurus	2729175	S	16	7	23	0.00005
Cellulomonas chengniuliangii	2968084	S	16	7	23	0.00005
Cellulomonas gilvus	11	S	15	8	23	0.00005
Cellulomonas xiejunii	2968083	S	15	8	23	0.00005
Cellulomonas flavigena	1711	S	13	7	20	0.00004
Cellulomonas fengjieae	2819978	S	13	6	19	0.00004
Cellulomonas palmilytica	2608402	S	12	8	20	0.00004
Cellulomonas dongxiuzhuiae	2819979	S	10	6	16	0.00004
Paraoerskovia sediminicola	1138587	S	13	6	19	0.00004
Paraoerskovia marina	545619	S	10	4	14	0.00003
Pseudactinotalea sp. HY158	2654547	S	19	5	24	0.00005
Actinotalea sp. JY-7876	2758442	S	12	7	19	0.00004
Oerskovia sp. KBS0722	1179673	S	11	5	16	0.00004
Ornithinimicrobium avium	2283195	S	40	17	57	0.00013
Ornithinimicrobium cryptoxanthini	2934161	S	25	9	34	0.00008
Ornithinimicrobium ciconiae	2594265	S	22	7	29	0.00007
Ornithinimicrobium faecis	2934158	S	22	6	28	0.00006
Ornithinimicrobium sufpigmenti	2508882	S	18	11	29	0.00007
Ornithinimicrobium flavum	1288636	S	17	8	25	0.00006
Ornithinimicrobium pratense	2593973	S	12	6	18	0.00004
Ornithinimicrobium sp. INDO-MA30-4	2908651	S	11	1	12	0.00003
Serinicoccus profundi	1078471	S	25	12	37	0.00008
Serinicoccus hydrothermalis	1758689	S	21	13	34	0.00008
Serinicoccus marinus	247333	S	19	12	31	0.00007
Serinicoccus chungangensis	767452	S	15	7	22	0.00005
Brevibacterium sp. CS2	2575923	S	24	11	35	0.00008
Brevibacterium sp. BRM-1	2999062	S	15	8	23	0.00005
Brevibacterium sp. SMBL_HHYL_HB1	2777556	S	12	3	15	0.00003
Brevibacterium casei	33889	S	38	24	62	0.00014
Brevibacterium luteolum	199591	S	19	7	26	0.00006
Brevibacterium aurantiacum	273384	S	13	29	42	0.00009
Brevibacterium linens	1703	S	12	10	22	0.00005
Saxibacter everestensis	2909229	S	11	0	11	0.00002
Brachybacterium sp. P6-10-X1	1903186	S	12	4	16	0.00004
Brachybacterium sp. GU-2	3069708	S	12	9	21	0.00005
Brachybacterium sp. Z12	2759167	S	11	4	15	0.00003
Brachybacterium sp. NBEC-018	2996004	S	10	18	28	0.00006
Brachybacterium saurashtrense	556288	S	18	10	28	0.00006
Brachybacterium ginsengisoli	1331682	S	16	8	24	0.00005
Brachybacterium huguangmaarense	1652028	S	13	6	19	0.00004
Dermacoccus nishinomiyaensis	1274	S	44	21	65	0.00015
Dermacoccus sp. PAMC28757	2762331	S	21	9	30	0.00007
Yimella sp. cx-51	2770551	S	31	10	41	0.00009
Allobranchiibius sp. GilTou73	2904523	S	22	8	30	0.00007
Luteipulveratus mongoliensis	571913	S	20	5	25	0.00006
Barrientosiimonas endolithica	1535208	S	18	14	32	0.00007
Cellulosimicrobium cellulans	1710	S	24	37	61	0.00014
Cellulosimicrobium sp. ES-005	3163031	S	10	0	10	0.00002
Cellulosimicrobium protaetiae	2587808	S	10	7	17	0.00004
Isoptericola dokdonensis	372663	S	19	11	30	0.00007
Isoptericola variabilis	139208	S	17	12	29	0.00007
Xylanimonas cellulosilytica	186189	S	11	6	17	0.00004
Xylanimonas protaetiae	2509457	S	11	7	18	0.00004
Promicromonospora sp. Populi	3239420	S	18	0	18	0.00004
Georgenia sp. M64	3120520	S	23	0	23	0.00005
Georgenia sp. TF02-10	2917725	S	17	9	26	0.00006
Georgenia wutianyii	2585135	S	15	7	22	0.00005
Georgenia yuyongxinii	2589797	S	13	4	17	0.00004
Georgenia faecalis	2483799	S	12	5	17	0.00004
Ruania zhangjianzhongii	2603206	S	14	2	16	0.00004
Ruania suaedae	2897774	S	11	3	14	0.00003
Ruania alkalisoli	2779775	S	10	1	11	0.00002
Occultella kanbiaonis	2675754	S	26	7	33	0.00007
Miniimonas sp. S16	2171623	S	34	21	55	0.00012
Beutenbergia cavernae	84757	S	15	5	20	0.00004
Pengzhenrongella sicca	2819238	S	24	11	35	0.00008
Luteimicrobium xylanilyticum	1133546	S	17	7	24	0.00005
Gephyromycinifex aptenodytis	2716227	S	19	3	22	0.00005
Austwickia chelonae	100225	S	16	1	17	0.00004
Demequina sediminis	1930058	S	22	8	30	0.00007
Sanguibacter sp. 4.1	3030830	S	14	6	20	0.00004
Sanguibacter keddieii	60920	S	10	5	15	0.00003
Kytococcus sedentarius	1276	S	21	11	32	0.00007
Nocardioides sp. JS614	196162	S	124	94	218	0.00049
Nocardioides sp. LMS-CY	2840457	S	115	55	170	0.00038
Nocardioides sp. S5	2017486	S	54	33	87	0.00020
Nocardioides sp. W7	2931390	S	47	22	69	0.00016
Nocardioides sp. CF8	110319	S	42	23	65	0.00015
Nocardioides sp. InS609-2	2760705	S	38	13	51	0.00011
Nocardioides sp. TF02-7	2917724	S	37	18	55	0.00012
Nocardioides sp. cx-173	2898796	S	34	17	51	0.00011
Nocardioides sp. B-3	2895565	S	33	12	45	0.00010
Nocardioides sp. QY071	3044187	S	32	18	50	0.00011
Nocardioides sp. S-1144	2582905	S	32	17	49	0.00011
Nocardioides sp. Arc9.136	2996826	S	31	21	52	0.00012
Nocardioides sp. JQ2195	2592334	S	30	10	40	0.00009
Nocardioides sp. Kera G14	2884264	S	29	9	38	0.00009
Nocardioides sp. NBC_00368	2976000	S	27	0	27	0.00006
Nocardioides sp. HDW12B	2714939	S	24	10	34	0.00008
Nocardioides sp. zg-1228	2763008	S	23	14	37	0.00008
Nocardioides sp. dk884	2662361	S	22	24	46	0.00010
Nocardioides sp. WS12	2486272	S	21	6	27	0.00006
Nocardioides sp. BP30	3036374	S	21	7	28	0.00006
Nocardioides rotundus	1774216	S	68	35	103	0.00023
Nocardioides ungokensis	1643322	S	45	22	67	0.00015
Nocardioides humi	449461	S	43	22	65	0.00015
Nocardioides aromaticivorans	200618	S	41	23	64	0.00014
Nocardioides cynanchi	2558918	S	41	15	56	0.00013
Nocardioides coralli	2872154	S	40	18	58	0.00013
Nocardioides euryhalodurans	2518370	S	39	18	57	0.00013
Nocardioides dongkuii	2760089	S	37	25	62	0.00014
Nocardioides piscis	2714938	S	36	17	53	0.00012
Nocardioides marmorisolisilvae	1542737	S	36	11	47	0.00011
Nocardioides panacis	2849501	S	35	16	51	0.00011
Nocardioides anomalus	2712223	S	35	16	51	0.00011
Nocardioides renjunii	3095075	S	34	19	53	0.00012
Nocardioides dokdonensis	450734	S	34	21	55	0.00012
Nocardioides bizhenqiangii	3095076	S	33	12	45	0.00010
Nocardioides scoriae	642780	S	33	17	50	0.00011
Nocardioides seonyuensis	2518371	S	31	12	43	0.00010
Nocardioides marmotae	2663857	S	31	22	53	0.00012
Nocardioides mesophilus	433659	S	30	14	44	0.00010
Nocardioides sambongensis	2589074	S	29	12	41	0.00009
Nocardioides houyundeii	2045452	S	27	11	38	0.00009
Nocardioides campestrisoli	2736757	S	27	13	40	0.00009
Nocardioides okcheonensis	2894081	S	27	17	44	0.00010
Nocardioides faecalis	2803858	S	26	15	41	0.00009
Nocardioides aquaticus	160826	S	24	11	35	0.00008
Nocardioides panacisoli	627624	S	22	9	31	0.00007
Nocardioides pantholopis	2483798	S	21	13	34	0.00008
Nocardioides yefusunii	2500546	S	21	7	28	0.00006
Nocardioides marinisabuli	419476	S	21	14	35	0.00008
Nocardioides jishulii	2575440	S	17	8	25	0.00006
Nocardioides ochotonae	2685869	S	17	19	36	0.00008
Nocardioides daphniae	402297	S	16	9	25	0.00006
Nocardioides baekrokdamisoli	1804624	S	13	2	15	0.00003
Micropruina glycogenica	75385	S	1579	322	1901	0.00428
Aeromicrobium sp. A1-2	2107713	S	12	3	15	0.00003
Aeromicrobium sp. Leaf245	1736306	S	11	4	15	0.00003
Aeromicrobium sp. HA	3009077	S	11	5	16	0.00004
Aeromicrobium marinum	219314	S	15	5	20	0.00004
Aeromicrobium yanjiei	2662028	S	15	6	21	0.00005
Aeromicrobium erythreum	2041	S	13	5	18	0.00004
Aeromicrobium choanae	1736691	S	11	5	16	0.00004
Aeromicrobium senzhongii	2663859	S	11	7	18	0.00004
Pimelobacter simplex	2045	S	69	33	102	0.00023
Mumia sp. Pv4-285	3234852	S	20	0	20	0.00004
Mumia sp. ZJ1417	2708082	S	19	5	24	0.00005
Friedmanniella luteola	546871	S	21	6	27	0.00006
Solicola gregarius	2908642	S	15	3	18	0.00004
Tessaracoccus flavescens	399497	S	252	98	350	0.00079
Tessaracoccus aquimaris	1332264	S	99	34	133	0.00030
Tessaracoccus defluvii	1285901	S	69	21	90	0.00020
Tessaracoccus lacteus	3041766	S	66	75	141	0.00032
Tessaracoccus flavus	1610493	S	65	16	81	0.00018
Tessaracoccus sp. MC1865	2760310	S	39	9	48	0.00011
Tessaracoccus palaemonis	2829499	S	30	29	59	0.00013
Tessaracoccus timonensis	2161816	S	10	2	12	0.00003
Microlunatus phosphovorus	29405	S	226	39	265	0.00060
Microlunatus sagamiharensis	546874	S	28	9	37	0.00008
Microlunatus soli	630515	S	23	3	26	0.00006
Microlunatus elymi	2596828	S	14	2	16	0.00004
Microlunatus sp. Gsoil 973	2672569	S	12	1	13	0.00003
Propioniciclava sp. MC1595	2760308	S	149	63	212	0.00048
Propioniciclava coleopterorum	2714937	S	68	31	99	0.00022
Propioniciclava soli	2775081	S	39	0	39	0.00009
Brooklawnia propionicigenes	3041175	S	233	57	290	0.00065
Propionibacterium freudenreichii	1744	S	58	62	120	0.00027
Propionibacterium acidifaciens	556499	S	17	5	22	0.00005
Raineyella sp. W15-4	3081651	S	27	9	36	0.00008
Raineyella sp. LH-20	3081204	S	17	6	23	0.00005
Raineyella fluvialis	2662261	S	16	3	19	0.00004
Acidipropionibacterium jensenii	1749	S	24	10	34	0.00008
Acidipropionibacterium acidipropionici	1748	S	18	9	27	0.00006
Cutibacterium avidum	33010	S	14	3	17	0.00004
Cutibacterium acnes	1747	S	12	40	52	0.00012
Arachnia propionica	1750	S	27	3	30	0.00007
Arachnia rubra	1547448	S	12	1	13	0.00003
Auraticoccus monumenti	675864	S	15	4	19	0.00004
Propionimicrobium sp. PCR01-08-3	3052086	S	13	1	14	0.00003
Kribbella sp. NBC_01245	2903578	S	28	0	28	0.00006
Kribbella sp. NBC_00382	2975967	S	26	0	26	0.00006
Kribbella sp. NBC_00709	2975972	S	21	0	21	0.00005
Kribbella sp. NBC_00482	2975968	S	19	0	19	0.00004
Kribbella sp. CA-293567	3002436	S	19	8	27	0.00006
Kribbella sp. NBC_00662	2975969	S	18	0	18	0.00004
Kribbella sp. NBC_00359	2975966	S	16	0	16	0.00004
Kribbella sp. HUAS MG21	3160966	S	13	0	13	0.00003
Kribbella sp. NBC_01484	2903579	S	11	0	11	0.00002
Kribbella qitaiheensis	1544730	S	15	5	20	0.00004
Kribbella flavida	182640	S	13	6	19	0.00004
Actinopolymorpha singaporensis	117157	S	27	6	33	0.00007
Micromonospora sp. NBC_01699	2975984	S	34	0	34	0.00008
Micromonospora sp. NBC_01796	2975987	S	30	0	30	0.00007
Micromonospora sp. WMMD812	3015152	S	27	17	44	0.00010
Micromonospora sp. NBC_01813	2975988	S	26	0	26	0.00006
Micromonospora sp. WMMD882	3015151	S	22	13	35	0.00008
Micromonospora sp. CCTCC AA 2012012	3111921	S	20	0	20	0.00004
Micromonospora sp. DSM 45708	3111767	S	15	0	15	0.00003
Micromonospora sp. LH3U1	3018339	S	15	10	25	0.00006
Micromonospora sp. NBC_01740	2975986	S	15	0	15	0.00003
Micromonospora sp. NBC_00389	2903586	S	14	0	14	0.00003
Micromonospora sp. HUAS LYJ1	3061626	S	14	19	33	0.00007
Micromonospora sp. WMMA2032	2039870	S	13	36	49	0.00011
Verrucosispora sp. WMMD1129	3016093	S	13	12	25	0.00006
Verrucosispora sp. WMMC514	3015156	S	13	18	31	0.00007
Micromonospora sp. FIMYZ51	3051832	S	13	0	13	0.00003
Micromonospora sp. NBRC 110009	3061627	S	13	10	23	0.00005
Verrucosispora sp. NA02020	2742132	S	13	8	21	0.00005
Micromonospora sp. NBC_01739	2975985	S	12	0	12	0.00003
Micromonospora sp. NBC_00421	2975976	S	12	0	12	0.00003
Verrucosispora sp. WMMA2044	3016419	S	12	19	31	0.00007
Micromonospora sp. HM134	2583243	S	11	16	27	0.00006
Micromonospora sp. HUAS YX12	3156396	S	10	0	10	0.00002
Micromonospora sp. WMMC415	2675222	S	10	6	16	0.00004
Micromonospora sp. NBC_00821	2975977	S	10	0	10	0.00002
Verrucosispora sp. WMMD573	3015149	S	10	9	19	0.00004
Micromonospora zamorensis	709883	S	33	25	58	0.00013
Micromonospora cathayae	3028804	S	23	13	36	0.00008
Micromonospora maris	1003110	S	22	4	26	0.00006
Micromonospora globbae	1894969	S	21	0	21	0.00005
Micromonospora siamensis	299152	S	20	14	34	0.00008
Micromonospora craniellae	2294034	S	17	10	27	0.00006
Micromonospora coriariae	285665	S	17	11	28	0.00006
Micromonospora viridifaciens	1881	S	16	11	27	0.00006
Micromonospora echinaurantiaca	47857	S	16	11	27	0.00006
Micromonospora inositola	47865	S	16	12	28	0.00006
Micromonospora auratinigra	261654	S	16	13	29	0.00007
Micromonospora krabiensis	307121	S	15	9	24	0.00005
Micromonospora ureilytica	709868	S	15	0	15	0.00003
Micromonospora coxensis	356852	S	15	12	27	0.00006
Micromonospora rifamycinica	291594	S	15	63	78	0.00018
Micromonospora narathiwatensis	299146	S	14	10	24	0.00005
Micromonospora ferruginea	2749844	S	14	15	29	0.00007
Micromonospora halotolerans	709879	S	14	14	28	0.00006
Micromonospora endophytica	515350	S	14	6	20	0.00004
Micromonospora echinospora	1877	S	12	7	19	0.00004
Micromonospora echinofusca	47858	S	12	8	20	0.00004
Micromonospora peucetia	47871	S	11	0	11	0.00002
Micromonospora profundi	1420889	S	11	5	16	0.00004
Micromonospora purpureochromogenes	47872	S	10	7	17	0.00004
Micromonospora sagamiensis	47875	S	10	6	16	0.00004
Micromonospora terminaliae	1914461	S	10	10	20	0.00004
Micromonospora chokoriensis	356851	S	10	8	18	0.00004
Actinoplanes sp. L3-i22	2836373	S	34	19	53	0.00012
Actinoplanes sp. NBC_00393	2975953	S	30	0	30	0.00007
Actinoplanes sp. N902-109	649831	S	26	8	34	0.00008
Actinoplanes sp. OR16	946334	S	14	5	19	0.00004
Actinoplanes sichuanensis	512349	S	40	9	49	0.00011
Actinoplanes teichomyceticus	1867	S	26	11	37	0.00008
Actinoplanes derwentensis	113562	S	24	5	29	0.00007
Actinoplanes ianthinogenes	122358	S	24	10	34	0.00008
Actinoplanes missouriensis	1866	S	23	8	31	0.00007
Actinoplanes oblitus	3040509	S	18	13	31	0.00007
Dactylosporangium sp. AC04546	2862460	S	50	0	50	0.00011
Dactylosporangium sp. NBC_01737	2975959	S	39	0	39	0.00009
Dactylosporangium fulvum	53359	S	27	25	52	0.00012
Dactylosporangium aurantiacum	35754	S	25	8	33	0.00007
Dactylosporangium roseum	47989	S	11	12	23	0.00005
Plantactinospora sp. ZYX-F-223	3144103	S	20	0	20	0.00004
Plantactinospora sp. KBS50	2024580	S	15	24	39	0.00009
Phytohabitans suffuscus	624315	S	34	10	44	0.00010
Phytohabitans flavus	1076124	S	24	6	30	0.00007
Solwaraspora sp. WMMD791	3016086	S	17	25	42	0.00009
Actinocatenispora thailandica	227318	S	23	8	31	0.00007
Actinocatenispora sera	390989	S	17	6	23	0.00005
Catellatospora sp. IY07-71	2728827	S	37	12	49	0.00011
Couchioplanes caeruleus	56438	S	29	10	39	0.00009
Amorphoplanes friuliensis	196914	S	28	7	35	0.00008
Polymorphospora rubra	338584	S	18	6	24	0.00005
Salinispora tropica	168695	S	11	3	14	0.00003
Natronosporangium hydrolyticum	2811111	S	11	1	12	0.00003
Amycolatopsis sp. cg9	3238801	S	31	0	31	0.00007
Amycolatopsis sp. CA-230715	2745196	S	29	8	37	0.00008
Amycolatopsis sp. YIM 10	2653857	S	28	13	41	0.00009
Amycolatopsis sp. NBC_01480	2903562	S	28	0	28	0.00006
Amycolatopsis sp. NBC_00345	2975955	S	26	0	26	0.00006
Amycolatopsis sp. cg5	3238802	S	24	0	24	0.00005
Amycolatopsis sp. FDAARGOS 1241	2778070	S	24	10	34	0.00008
Amycolatopsis sp. 2-2	715472	S	23	18	41	0.00009
Amycolatopsis sp. FU40	2914159	S	23	14	37	0.00008
Amycolatopsis sp. Hca4	2742131	S	20	16	36	0.00008
Amycolatopsis sp. DSM 110486	2865832	S	18	15	33	0.00007
Amycolatopsis sp. FBCC-B4732	3079339	S	18	14	32	0.00007
Amycolatopsis sp. DG1A-15b	3052846	S	17	17	34	0.00008
Amycolatopsis sp. 2-15	715471	S	16	15	31	0.00007
Amycolatopsis sp. WQ 127309	2932773	S	16	9	25	0.00006
Amycolatopsis sp. NBC_01488	2903563	S	15	0	15	0.00003
Amycolatopsis sp. TNS106	2861750	S	14	14	28	0.00006
Amycolatopsis sp. AA4	1896961	S	13	9	22	0.00005
Amycolatopsis sp. QT-25	3034022	S	10	6	16	0.00004
Amycolatopsis rhabdoformis	1448059	S	28	0	28	0.00006
Amycolatopsis keratiniphila	129921	S	14	18	32	0.00007
Amycolatopsis mediterranei	33910	S	25	21	46	0.00010
