name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Nocardioides sp. S-1144	2582905	S	21	10	31	0.00007
Nocardioides sp. cx-173	2898796	S	21	9	30	0.00007
Nocardioides sp. JQ2195	2592334	S	19	5	24	0.00006
Nocardioides sp. TF02-7	2917724	S	18	8	26	0.00006
Nocardioides sp. CF8	110319	S	18	9	27	0.00007
Nocardioides sp. B-3	2895565	S	18	6	24	0.00006
Nocardioides sp. HDW12B	2714939	S	17	6	23	0.00006
Nocardioides sp. S5	2017486	S	16	8	24	0.00006
Nocardioides sp. Arc9.136	2996826	S	14	8	22	0.00005
Nocardioides sp. NBC_00368	2976000	S	14	0	14	0.00003
Nocardioides sp. zg-1228	2763008	S	13	7	20	0.00005
Nocardioides sp. InS609-2	2760705	S	13	4	17	0.00004
Nocardioides sp. Kera G14	2884264	S	11	3	14	0.00003
Nocardioides sp. dk884	2662361	S	10	10	20	0.00005
Nocardioides anomalus	2712223	S	32	13	45	0.00011
Nocardioides rotundus	1774216	S	32	14	46	0.00011
Nocardioides ungokensis	1643322	S	28	12	40	0.00010
Nocardioides aromaticivorans	200618	S	22	11	33	0.00008
Nocardioides marinisabuli	419476	S	21	13	34	0.00008
Nocardioides okcheonensis	2894081	S	20	11	31	0.00007
Nocardioides coralli	2872154	S	20	8	28	0.00007
Nocardioides sambongensis	2589074	S	17	6	23	0.00006
Nocardioides dongkuii	2760089	S	16	10	26	0.00006
Nocardioides marmorisolisilvae	1542737	S	15	4	19	0.00005
Nocardioides pantholopis	2483798	S	15	8	23	0.00006
Nocardioides humi	449461	S	15	7	22	0.00005
Nocardioides renjunii	3095075	S	14	7	21	0.00005
Nocardioides euryhalodurans	2518370	S	14	5	19	0.00005
Nocardioides mesophilus	433659	S	14	5	19	0.00005
Nocardioides aquaticus	160826	S	13	5	18	0.00004
Nocardioides scoriae	642780	S	12	5	17	0.00004
Nocardioides cynanchi	2558918	S	12	4	16	0.00004
Nocardioides campestrisoli	2736757	S	11	4	15	0.00004
Nocardioides faecalis	2803858	S	11	5	16	0.00004
Nocardioides dokdonensis	450734	S	11	6	17	0.00004
Nocardioides panacisoli	627624	S	11	4	15	0.00004
Nocardioides panacis	2849501	S	10	4	14	0.00003
Nocardioides marmotae	2663857	S	10	6	16	0.00004
Micropruina glycogenica	75385	S	987	170	1157	0.00279
Aeromicrobium wangtongii	2969247	S	10	8	18	0.00004
Pimelobacter simplex	2045	S	27	11	38	0.00009
Friedmanniella luteola	546871	S	23	6	29	0.00007
Mumia sp. ZJ1417	2708082	S	10	2	12	0.00003
Tessaracoccus flavescens	399497	S	196	66	262	0.00063
Tessaracoccus aquimaris	1332264	S	98	28	126	0.00030
Tessaracoccus defluvii	1285901	S	49	13	62	0.00015
Tessaracoccus flavus	1610493	S	46	10	56	0.00014
Tessaracoccus lacteus	3041766	S	46	52	98	0.00024
Tessaracoccus palaemonis	2829499	S	27	26	53	0.00013
Tessaracoccus sp. MC1865	2760310	S	25	5	30	0.00007
Microlunatus phosphovorus	29405	S	341	49	390	0.00094
Microlunatus sagamiharensis	546874	S	20	5	25	0.00006
Microlunatus elymi	2596828	S	17	2	19	0.00005
Microlunatus soli	630515	S	11	1	12	0.00003
Microlunatus sp. Gsoil 973	2672569	S	11	1	12	0.00003
Propioniciclava sp. MC1595	2760308	S	165	56	221	0.00053
Propioniciclava coleopterorum	2714937	S	65	24	89	0.00021
Propioniciclava soli	2775081	S	48	0	48	0.00012
Brooklawnia propionicigenes	3041175	S	148	29	177	0.00043
Propionibacterium freudenreichii	1744	S	36	9	45	0.00011
Propionibacterium australiense	119981	S	12	2	14	0.00003
Propionibacterium acidifaciens	556499	S	12	2	14	0.00003
Acidipropionibacterium jensenii	1749	S	19	6	25	0.00006
Acidipropionibacterium acidipropionici	1748	S	12	9	21	0.00005
Raineyella sp. LH-20	3081204	S	15	7	22	0.00005
Arachnia propionica	1750	S	18	3	21	0.00005
Cutibacterium acnes	1747	S	10	22	32	0.00008
Propionimicrobium sp. PCR01-08-3	3052086	S	22	2	24	0.00006
Auraticoccus monumenti	675864	S	13	3	16	0.00004
Kribbella sp. HUAS MG21	3160966	S	13	0	13	0.00003
Kribbella sp. NBC_01484	2903579	S	11	0	11	0.00003
Kribbella sp. CA-293567	3002436	S	11	5	16	0.00004
Kribbella sp. NBC_01245	2903578	S	10	0	10	0.00002
Kribbella sp. NBC_00382	2975967	S	10	0	10	0.00002
Actinopolymorpha singaporensis	117157	S	13	2	15	0.00004
Bifidobacterium adolescentis	1680	S	869	138	1007	0.00243
Bifidobacterium longum	216816	S	794	1063	1857	0.00448
Bifidobacterium pseudocatenulatum	28026	S	789	101	890	0.00215
Bifidobacterium bifidum	1681	S	199	1040	1239	0.00299
Bifidobacterium catenulatum	1686	S	64	8	72	0.00017
Bifidobacterium dentium	1689	S	50	2	52	0.00013
Bifidobacterium breve	1685	S	35	14	49	0.00012
Bifidobacterium faecale	1454229	S	19	0	19	0.00005
Bifidobacterium angulatum	1683	S	19	2	21	0.00005
Bifidobacterium thermophilum	33905	S	17	0	17	0.00004
Bifidobacterium pseudolongum	1694	S	16	3	19	0.00005
Bifidobacterium subtile	77635	S	15	0	15	0.00004
Bifidobacterium pullorum	78448	S	14	1	15	0.00004
Bifidobacterium scardovii	158787	S	11	1	12	0.00003
Gardnerella vaginalis	2702	S	10	3	13	0.00003
Micromonospora sp. NBC_01813	2975988	S	13	0	13	0.00003
Micromonospora sp. HUAS YX12	3156396	S	11	0	11	0.00003
Micromonospora sp. DPT	3142975	S	11	0	11	0.00003
Micromonospora sp. HM134	2583243	S	11	39	50	0.00012
Verrucosispora sp. NA02020	2742132	S	11	12	23	0.00006
Micromonospora sp. NBC_00389	2903586	S	11	0	11	0.00003
Verrucosispora sp. WMMD573	3015149	S	11	25	36	0.00009
Micromonospora sp. NBC_01796	2975987	S	11	0	11	0.00003
Micromonospora sp. NBC_01699	2975984	S	10	0	10	0.00002
Micromonospora coxensis	356852	S	17	21	38	0.00009
Micromonospora krabiensis	307121	S	15	13	28	0.00007
Micromonospora maris	1003110	S	13	3	16	0.00004
Micromonospora ureilytica	709868	S	13	0	13	0.00003
Micromonospora cathayae	3028804	S	12	11	23	0.00006
Micromonospora ferruginea	2749844	S	12	22	34	0.00008
Micromonospora siamensis	299152	S	12	13	25	0.00006
Micromonospora echinospora	1877	S	12	12	24	0.00006
Micromonospora zamorensis	709883	S	11	15	26	0.00006
Micromonospora halotolerans	709879	S	10	18	28	0.00007
Actinoplanes sp. L3-i22	2836373	S	20	11	31	0.00007
Actinoplanes sp. NBC_00393	2975953	S	19	0	19	0.00005
Actinoplanes sp. N902-109	649831	S	11	3	14	0.00003
Actinoplanes teichomyceticus	1867	S	15	5	20	0.00005
Actinoplanes sichuanensis	512349	S	14	3	17	0.00004
Actinoplanes missouriensis	1866	S	13	4	17	0.00004
Actinoplanes derwentensis	113562	S	11	2	13	0.00003
Actinoplanes ianthinogenes	122358	S	11	4	15	0.00004
Dactylosporangium sp. AC04546	2862460	S	21	0	21	0.00005
Dactylosporangium sp. NBC_01737	2975959	S	21	0	21	0.00005
Dactylosporangium aurantiacum	35754	S	18	5	23	0.00006
Dactylosporangium fulvum	53359	S	10	5	15	0.00004
Dactylosporangium vinaceum	53362	S	10	22	32	0.00008
Plantactinospora sp. ZYX-F-223	3144103	S	17	0	17	0.00004
Solwaraspora sp. WMMD937	3016090	S	12	11	23	0.00006
Phytohabitans flavus	1076124	S	14	4	18	0.00004
Phytohabitans suffuscus	624315	S	13	4	17	0.00004
Actinocatenispora thailandica	227318	S	14	3	17	0.00004
Amorphoplanes friuliensis	196914	S	16	3	19	0.00005
Polymorphospora rubra	338584	S	14	5	19	0.00005
Natronosporangium hydrolyticum	2811111	S	13	1	14	0.00003
Catellatospora sp. IY07-71	2728827	S	12	3	15	0.00004
Couchioplanes caeruleus	56438	S	10	3	13	0.00003
Amycolatopsis sp. Hca4	2742131	S	17	15	32	0.00008
Amycolatopsis sp. CA-230715	2745196	S	17	4	21	0.00005
Amycolatopsis sp. 2-2	715472	S	16	13	29	0.00007
Amycolatopsis sp. FBCC-B4732	3079339	S	15	13	28	0.00007
Amycolatopsis sp. NBC_00345	2975955	S	14	0	14	0.00003
Amycolatopsis sp. 2-15	715471	S	13	14	27	0.00007
Amycolatopsis sp. YIM 10	2653857	S	12	5	17	0.00004
Amycolatopsis sp. DSM 110486	2865832	S	12	12	24	0.00006
Amycolatopsis sp. cg13	3238807	S	10	0	10	0.00002
Amycolatopsis sp. cg5	3238802	S	10	0	10	0.00002
Amycolatopsis sp. NBC_01488	2903563	S	10	0	10	0.00002
Amycolatopsis keratiniphila	129921	S	11	14	25	0.00006
Amycolatopsis albispora	1804986	S	15	9	24	0.00006
Amycolatopsis rhabdoformis	1448059	S	12	0	12	0.00003
Amycolatopsis mediterranei	33910	S	11	10	21	0.00005
Amycolatopsis acidiphila	715473	S	10	3	13	0.00003
Amycolatopsis mongoliensis	715475	S	10	8	18	0.00004
Amycolatopsis aidingensis	2842453	S	10	2	12	0.00003
Pseudonocardia sp. DSM 110487	2865833	S	16	3	19	0.00005
Pseudonocardia sp. HH130629-09	1641402	S	10	15	25	0.00006
Pseudonocardia dioxanivorans	240495	S	15	5	20	0.00005
Pseudonocardia broussonetiae	2736640	S	14	8	22	0.00005
Pseudonocardia autotrophica	2074	S	13	5	18	0.00004
Saccharopolyspora erythraea	1836	S	28	15	43	0.00010
Saccharopolyspora rosea	524884	S	10	6	16	0.00004
Saccharothrix sp. HUAS TT1	3231910	S	13	0	13	0.00003
Saccharothrix sp. 6-C	2781735	S	12	6	18	0.00004
Saccharothrix syringae	103733	S	16	7	23	0.00006
Saccharothrix espanaensis	103731	S	15	6	21	0.00005
Lentzea sp. NBC_00516	2903582	S	17	0	17	0.00004
Lentzea sp. DG1S-22	3108822	S	15	0	15	0.00004
Lentzea guizhouensis	1586287	S	12	3	15	0.00004
Kutzneria sp. CA-103260	2802641	S	17	5	22	0.00005
Kutzneria chonburiensis	1483604	S	16	4	20	0.00005
Kibdelosporangium phytohabitans	860235	S	16	3	19	0.00005
Crossiella sp. CA-258035	2981138	S	15	5	20	0.00005
Umezawaea sp. Da 62-37	3075927	S	13	4	17	0.00004
Actinomycetospora sp. NBC_00405	2975952	S	12	0	12	0.00003
Allokutzneria albata	211114	S	12	3	15	0.00004
Alloactinosynnema sp. L-07	1653480	S	10	3	13	0.00003
Nakamurella multipartita	53461	S	492	115	607	0.00146
Nakamurella panacisegetis	1090615	S	11	1	12	0.00003
Nonomuraea sp. NBC_00507	2976002	S	15	0	15	0.00004
Nonomuraea sp. NBC_01738	2976003	S	14	0	14	0.00003
Nonomuraea fuscirosea	1291556	S	18	0	18	0.00004
[Actinomadura] parvosata	1955412	S	17	7	24	0.00006
Nonomuraea coxensis	404386	S	15	6	21	0.00005
Nonomuraea phyllanthi	2219224	S	14	5	19	0.00005
Nonomuraea gerenzanensis	93944	S	13	6	19	0.00005
Nonomuraea glycinis	2047744	S	10	0	10	0.00002
Streptosporangium roseum	2001	S	10	21	31	0.00007
Microbispora sp. ZYX-F-249	3144104	S	15	0	15	0.00004
Actinomadura sp. NAK00032	2742128	S	15	6	21	0.00005
Actinomadura sp. WMMB 499	1219491	S	12	4	16	0.00004
Actinomadura madurae	1993	S	16	6	22	0.00005
Actinomadura verrucosospora	46165	S	14	5	19	0.00005
Actinomadura graeca	2750812	S	11	3	14	0.00003
Actinoallomurus sp. NBC_01490	2903557	S	21	0	21	0.00005
Thermomonospora amylolytica	1411117	S	12	4	16	0.00004
Nocardiopsis exhalans	163604	S	10	23	33	0.00008
Actinomyces sp. oral taxon 414	712122	S	10	8	18	0.00004
Actinomyces naeslundii	1655	S	12	7	19	0.00005
Actinomyces israelii	1659	S	10	3	13	0.00003
Actinomyces massiliensis	461393	S	10	2	12	0.00003
Schaalia sp. JY-X169	2758572	S	42	1	43	0.00010
Schaalia odontolytica	1660	S	31	9	40	0.00010
Changpingibacter yushuensis	2758440	S	29	4	33	0.00008
Blastococcus sp. PRF04-17	2933797	S	10	6	16	0.00004
Geodermatophilus obscurus	1861	S	11	6	17	0.00004
Pseudofrankia inefficax	298654	S	15	4	19	0.00005
Parafrankia sp. EAN1pec	298653	S	14	0	14	0.00003
Jiangella alkaliphila	419479	S	16	5	21	0.00005
Jiangella sp. DSM 45060	1798224	S	11	3	14	0.00003
Jatrophihabitans cynanchi	2944128	S	13	3	16	0.00004
Catenulispora acidiphila	304895	S	17	3	20	0.00005
Stackebrandtia nassauensis	283811	S	12	1	13	0.00003
Collinsella aerofaciens	74426	S	650	70	720	0.00174
Collinsella stercoris	147206	S	23	1	24	0.00006
Enorma phocaeensis	1871019	S	12	0	12	0.00003
Thermophilibacter mediterraneus	1871031	S	59	0	59	0.00014
Thermophilibacter immobilis	2779519	S	57	9	66	0.00016
Olsenella uli	133926	S	45	8	53	0.00013
Olsenella timonensis	1805478	S	36	8	44	0.00011
Olsenella sp. oral taxon 807	712411	S	17	1	18	0.00004
Parafannyhessea umbonata	604330	S	52	8	60	0.00014
Parolsenella catena	2003188	S	21	9	30	0.00007
Parolsenella massiliensis	1871022	S	17	6	23	0.00006
Eggerthella lenta	84112	S	95	12	107	0.00026
Adlercreutzia equolifaciens	446660	S	62	6	68	0.00016
Gordonibacter pamelaeae	471189	S	15	6	21	0.00005
Arabiibacter massiliensis	1870985	S	10	0	10	0.00002
Baekduia alba	2997333	S	26	6	32	0.00008
Baekduia soli	496014	S	12	3	15	0.00004
Svornostia abyssi	2898438	S	16	0	16	0.00004
Conexibacter sp. SYSU D00693	2812560	S	11	6	17	0.00004
Conexibacter woesei	191495	S	11	1	12	0.00003
Paraconexibacter sp. AEG42_29	2997339	S	13	0	13	0.00003
Paraconexibacter antarcticus	2949664	S	12	2	14	0.00003
Capillimicrobium parvum	2884022	S	19	3	22	0.00005
Miltoncostaea oceani	2843216	S	12	1	13	0.00003
Miltoncostaea marina	2843215	S	11	1	12	0.00003
Dermatobacter hominis	2884263	S	41	5	46	0.00011
Aquihabitans sp. G128	2849779	S	32	5	37	0.00009
Iamia majanohamensis	467976	S	13	3	16	0.00004
Iamia sp. SCSIO 61187	2722752	S	13	2	15	0.00004
Actinomarinicola tropica	2789776	S	19	3	22	0.00005
Euzebya pacifica	1608957	S	10	0	10	0.00002
Nostoc sp. 'Peltigera membranacea cyanobiont' N6	1261031	S	10	14	24	0.00006
Nostoc sp. C052	2576902	S	11	13	24	0.00006
Nostoc sp. TCL26-01	2576904	S	10	6	16	0.00004
Calothrix sp. PCC 7507	99598	S	10	10	20	0.00005
Prochlorococcus marinus	1219	S	29	5	34	0.00008
Cyanobacterium aponinum	379064	S	10	0	10	0.00002
Microcystis aeruginosa	1126	S	18	14	32	0.00008
Trichodesmium erythraeum	1206	S	15	0	15	0.00004
Leptolyngbya sp. 7M	2812896	S	17	0	17	0.00004
Mycoplasma mycoides	2102	S	12	13	25	0.00006
Mesomycoplasma ovipneumoniae	29562	S	12	5	17	0.00004
Dehalococcoides mccartyi	61435	S	44	10	54	0.00013
Candidatus Promineifilum breve	1806508	S	27	0	27	0.00007
Caldilinea aerophila	133453	S	15	0	15	0.00004
Aliarcobacter cryaerophilus	28198	S	10831	698	11529	0.02780
Aliarcobacter cibarius	255507	S	770	28	798	0.00192
Aliarcobacter butzleri	28197	S	390	27	417	0.00101
Aliarcobacter skirrowii	28200	S	143	10	153	0.00037
Aliarcobacter faecis	1564138	S	129	3	132	0.00032
Aliarcobacter trophiarum	708186	S	71	1	72	0.00017
Aliarcobacter lanthieri	1355374	S	47	1	48	0.00012
Aliarcobacter thereius	544718	S	36	1	37	0.00009
Arcobacter suis	1278212	S	474	34	508	0.00122
Arcobacter ellisii	913109	S	303	29	332	0.00080
Arcobacter acticola	1849015	S	230	8	238	0.00057
Arcobacter venerupis	1054033	S	224	13	237	0.00057
Arcobacter cloacae	1054034	S	203	28	231	0.00056
Arcobacter aquimarinus	1315211	S	138	21	159	0.00038
Arcobacter porcinus	1935204	S	82	5	87	0.00021
Arcobacter defluvii	873191	S	70	78	148	0.00036
Arcobacter roscoffensis	2961520	S	40	0	40	0.00010
Arcobacter sp. L	944547	S	26	35	61	0.00015
Arcobacter sp. FWKO B	2593672	S	10	0	10	0.00002
Arcobacter nitrofigilis	28199	S	30	0	30	0.00007
Malaciobacter pacificus	1080223	S	25	0	25	0.00006
Malaciobacter halophilus	197482	S	22	7	29	0.00007
Malaciobacter mytili	603050	S	15	1	16	0.00004
Malaciobacter molluscorum	1032072	S	13	1	14	0.00003
Halarcobacter sp.	2321133	S	28	3	31	0.00007
Halarcobacter bivalviorum	663364	S	19	1	20	0.00005
Poseidonibacter lekithochrous	1904463	S	18	0	18	0.00004
Sulfurospirillum sp. 'SP'	3023479	S	69	17	86	0.00021
Sulfurospirillum sp. UCH001	1581011	S	41	8	49	0.00012
Sulfurospirillum diekertiae	1854492	S	53	2	55	0.00013
Sulfurospirillum cavolei	366522	S	45	0	45	0.00011
Sulfurospirillum barnesii	44674	S	15	0	15	0.00004
Sulfurospirillum deleyianum	65553	S	15	0	15	0.00004
Campylobacter jejuni	197	S	17	24	41	0.00010
Campylobacter concisus	199	S	16	0	16	0.00004
Campylobacter lari	201	S	10	1	11	0.00003
Sulfurimonas denitrificans	39766	S	15	7	22	0.00005
Helicobacter pylori	210	S	32	5	37	0.00009
Desulfovibrio desulfuricans	876	S	631	52	683	0.00165
Desulfovibrio piger	901	S	44	3	47	0.00011
Desulfovibrio sp. G11	631220	S	21	6	27	0.00007
Desulfovibrio fairfieldensis	44742	S	14	0	14	0.00003
uncultured Pseudodesulfovibrio sp.	2035858	S	16	6	22	0.00005
Pseudodesulfovibrio profundus	57320	S	10	5	15	0.00004
Nitratidesulfovibrio liaohensis	2604158	S	20	2	22	0.00005
Nitratidesulfovibrio vulgaris	881	S	15	2	17	0.00004
Solidesulfovibrio carbinoliphilus	345370	S	11	1	12	0.00003
Solidesulfovibrio magneticus	184917	S	10	4	14	0.00003
Maridesulfovibrio sp.	2795000	S	20	1	21	0.00005
Desulfomicrobium baculatum	899	S	16	3	19	0.00005
Desulfomicrobium sp. ZS1	2952228	S	14	3	17	0.00004
Geomonas nitrogeniifigens	2847991	S	12	8	20	0.00005
Geomonas sp. RF6	2897342	S	11	1	12	0.00003
Trichlorobacter lovleyi	313985	S	24	4	28	0.00007
Pelobacter propionicus	29543	S	16	3	19	0.00005
Desulfosarcina ovata	83564	S	15	1	16	0.00004
uncultured Desulfosarcina sp.	218289	S	12	3	15	0.00004
Desulfosarcina sp. BuS5	933262	S	12	0	12	0.00003
uncultured Desulfobacter sp.	240139	S	30	0	30	0.00007
Desulfonema magnum	45655	S	10	1	11	0.00003
uncultured Desulfobulbus sp.	239745	S	42	1	43	0.00010
Desulfobulbus propionicus	894	S	21	1	22	0.00005
Syntrophus aciditrophicus	316277	S	15	0	15	0.00004
Stieleria maiorica	2795974	S	10	1	11	0.00003
Anatilimnocola aggregata	2528021	S	12	2	14	0.00003
Lacipirellula limnantheis	2528024	S	21	3	24	0.00006
Lacipirellula parvula	2650471	S	12	2	14	0.00003
Pirellulimonas nuda	2528009	S	12	2	14	0.00003
Urbifossiella limnaea	2528023	S	50	6	56	0.00014
Gemmata obscuriglobus	114	S	21	2	23	0.00006
Gemmata massiliana	1210884	S	13	2	15	0.00004
Gemmata sp. SH-PL17	1630693	S	11	2	13	0.00003
Frigoriglobus tundricola	2774151	S	26	4	30	0.00007
Limnoglobus roseus	2598579	S	24	1	25	0.00006
Tuwongella immobilis	692036	S	13	0	13	0.00003
Gimesia chilikensis	2605989	S	12	10	22	0.00005
Planctomyces sp. SH-PL62	1636152	S	13	3	16	0.00004
Planctomyces sp. SH-PL14	1632864	S	11	2	13	0.00003
Caulifigura coniformis	2527983	S	13	2	15	0.00004
Maioricimonas rarisocia	2528026	S	10	2	12	0.00003
Paludisphaera borealis	1387353	S	22	4	26	0.00006
Aquisphaera giovannonii	406548	S	18	2	20	0.00005
Tautonia plasticadhaerens	2527974	S	17	1	18	0.00004
Isosphaera pallida	128	S	11	0	11	0.00003
Humisphaera borealis	2807512	S	13	0	13	0.00003
Akkermansia muciniphila	239935	S	177	5	182	0.00044
Akkermansia massiliensis	2927224	S	88	32	120	0.00029
Luteolibacter sp. LG18	2819286	S	10	0	10	0.00002
Verrucomicrobium spinosum	2736	S	13	1	14	0.00003
Roseimicrobium sp. ORNL1	2711231	S	13	1	14	0.00003
Opitutus sp. GAS368	1882749	S	31	8	39	0.00009
Opitutus terrae	107709	S	19	2	21	0.00005
Lacunisphaera limnophila	1838286	S	33	7	40	0.00010
Actomonas aquatica	2866162	S	21	0	21	0.00005
Termitidicoccus mucosus	1184151	S	20	0	20	0.00005
Nibricoccus aquaticus	2576891	S	16	1	17	0.00004
Synoicihabitans lomoniglobus	2909285	S	12	0	12	0.00003
Ereboglobus luteus	1796921	S	11	0	11	0.00003
Horticoccus luteus	2862869	S	11	0	11	0.00003
Fusobacterium mortiferum	850	S	284	5	289	0.00070
Fusobacterium varium	856	S	108	32	140	0.00034
Fusobacterium ulcerans	861	S	25	0	25	0.00006
Fusobacterium pseudoperiodonticum	2663009	S	22	2	24	0.00006
Fusobacterium hominis	2764326	S	22	1	23	0.00006
Fusobacterium polymorphum	76857	S	21	48	69	0.00017
Fusobacterium animalis	76859	S	20	9	29	0.00007
Fusobacterium nucleatum	851	S	18	9	27	0.00007
Fusobacterium hwasookii	1583098	S	10	4	14	0.00003
uncultured Ilyobacter sp.	544433	S	22	5	27	0.00007
Cetobacterium somerae	188913	S	18	0	18	0.00004
Leptotrichia sp. oral taxon 221	712362	S	17	12	29	0.00007
Leptotrichia wadei	157687	S	15	11	26	0.00006
Sebaldella termitidis	826	S	16	0	16	0.00004
Haliovirga abyssi	2996794	S	16	0	16	0.00004
Sorangium cellulosum	56	S	67	20	87	0.00021
Polyangium aurulentum	2567896	S	36	2	38	0.00009
Chondromyces crocatus	52	S	24	0	24	0.00006
Sandaracinus amylolyticus	927083	S	54	3	57	0.00014
Labilithrix luteola	1391654	S	49	1	50	0.00012
Nannocystis poenicansa	2995304	S	35	1	36	0.00009
Haliangium ochraceum	80816	S	26	0	26	0.00006
Myxococcus stipitatus	83455	S	27	16	43	0.00010
Pyxidicoccus parkwaysis	2813578	S	15	7	22	0.00005
Archangium violaceum	83451	S	22	3	25	0.00006
Cystobacter fuscus	43	S	11	1	12	0.00003
Melittangium boletus	83453	S	10	1	11	0.00003
Anaeromyxobacter sp. Fw109-5	404589	S	11	6	17	0.00004
Anaeromyxobacter oryzae	2918170	S	10	4	14	0.00003
Treponema denticola	158	S	17	18	35	0.00008
Treponema saccharophilum	165	S	13	0	13	0.00003
Treponema phagedenis	162	S	11	0	11	0.00003
Treponema ruminis	744515	S	11	0	11	0.00003
Treponema pedis	409322	S	10	0	10	0.00002
Treponema putidum	221027	S	10	2	12	0.00003
Borrelia miyamotoi	47466	S	12	15	27	0.00007
uncultured Sphaerochaeta sp.	886478	S	21	6	27	0.00007
Turneriella parva	29510	S	14	0	14	0.00003
Brachyspira hyodysenteriae	159	S	13	5	18	0.00004
Brachyspira pilosicoli	52584	S	13	2	15	0.00004
Geothrix sp.	1962974	S	41	10	51	0.00012
Geothrix sp. PMB-07	3068640	S	35	5	40	0.00010
Geothrix sp. 21YS21S-2	3068893	S	22	9	31	0.00007
Geothrix sp. 21YS21S-4	3068889	S	16	3	19	0.00005
Geothrix oryzae	2927975	S	28	5	33	0.00008
Mesoterricola silvestris	2927979	S	30	13	43	0.00010
Mesoterricola sediminis	2927980	S	28	3	31	0.00007
uncultured Holophaga sp.	188475	S	31	1	32	0.00008
Paludibaculum fermentans	1473598	S	12	0	12	0.00003
Luteitalea sp. TBR-22	2802971	S	16	0	16	0.00004
Luteitalea pratensis	1855912	S	15	0	15	0.00004
Bdellovibrio bacteriovorus	959	S	26	3	29	0.00007
Micavibrio aeruginosavorus	349221	S	17	6	23	0.00006
Bacteriovorax stolpii	960	S	44	0	44	0.00011
Halobacteriovorax marinus	97084	S	11	0	11	0.00003
Pigmentibacter sp. JX0631	2976982	S	11	0	11	0.00003
Nitrospira moscoviensis	42253	S	21	2	23	0.00006
Candidatus Nitrospira inopinata	1715989	S	16	0	16	0.00004
Nitrospira tepida	2973512	S	12	1	13	0.00003
Nitrospira japonica	1325564	S	10	0	10	0.00002
Cloacibacillus porcorum	1197717	S	22	1	23	0.00006
Atribacter laminatus	2847778	S	12	0	12	0.00003
Homo sapiens	9606	S	57934	2537	60471	0.14579
Methanospirillum hungatei	2203	S	45	3	48	0.00012
Methanoregula formicica	882104	S	25	0	25	0.00006
uncultured Methanoregula sp.	1005933	S	15	0	15	0.00004
Methanoregula boonei	358766	S	13	0	13	0.00003
Methanosarcina thermophila	2210	S	26	13	39	0.00009
Methanosarcina barkeri	2208	S	13	0	13	0.00003
Methanothrix soehngenii	2223	S	37	19	56	0.00014
Methanothrix sp.	90426	S	16	23	39	0.00009
Methanobrevibacter smithii	2173	S	57	15	72	0.00017
Methanobrevibacter sp. AbM4	224719	S	21	0	21	0.00005
Methanobrevibacter arboriphilus	39441	S	26	2	28	0.00007
Methanobrevibacter millerae	230361	S	23	0	23	0.00006
Methanobrevibacter olleyae	294671	S	16	0	16	0.00004
Methanosphaera stadtmanae	2317	S	16	2	18	0.00004
Methanosphaera sp. BMS	1789762	S	11	0	11	0.00003
Carjivirus communis	2955582	S	276	4	280	0.00068
Carjivirus hominis	2955583	S	36	0	36	0.00009
Endlipuvirus intestinihominis	2955861	S	16	0	16	0.00004
Aurodevirus hiberniae	2955382	S	38	0	38	0.00009
Blohavirus faecalis	2955511	S	30	5	35	0.00008
Buorbuivirus hominis	2955559	S	12	0	12	0.00003
Burzaovirus coli	2955560	S	17	3	20	0.00005
Burzaovirus faecalis	2955561	S	13	3	16	0.00004
Burzaovirus intestinihominis	2955562	S	10	3	13	0.00003
Afonbuvirus coli	2955232	S	17	3	20	0.00005
Afonbuvirus intestinihominis	2955234	S	11	3	14	0.00003
Kingevirus communis	2956060	S	16	0	16	0.00004
Junduvirus communis	2956034	S	10	0	10	0.00002
Kahnovirus copri	2956046	S	11	3	14	0.00003
Plateaulakevirus pv4L372XY	2843650	S	22	14	36	0.00009
Ferozepurvirus PS1	3059999	S	12	2	14	0.00003
Jolieduovirus mercurio	2956026	S	15	2	17	0.00004
