# Constructed from biom file
#OTU ID	0-kraken_report	1-kraken_report	2-kraken_report
44008	10.0	12.0	0.0
2983210	17.0	0.0	0.0
33959	23.0	20.0	0.0
1584	17.0	23.0	43.0
1604	19.0	28.0	0.0
47770	15.0	14.0	0.0
1624	52.0	115.0	17.0
1623	19.0	46.0	0.0
1613	16.0	32.0	0.0
1598	15.0	29.0	0.0
97478	11.0	33.0	0.0
1590	22.0	61.0	29.0
1396	343.0	397.0	113.0
1405	40.0	32.0	34.0
1428	81.0	60.0	90.0
64104	10.0	16.0	0.0
492670	76.0	102.0	101.0
1408	15.0	0.0	0.0
2819290	10.0	0.0	0.0
1404	48.0	59.0	27.0
450367	38.0	58.0	46.0
208199	12.0	0.0	0.0
130049	108.0	0.0	0.0
61624	15.0	15.0	22.0
1778678	11.0	13.0	0.0
189691	15.0	0.0	0.0
2583377	14.0	11.0	0.0
1280	90.0	137.0	100.0
1282	18.0	20.0	0.0
28035	11.0	0.0	0.0
1296	25.0	33.0	0.0
42858	12.0	0.0	0.0
1639	117.0	25.0	0.0
437897	896.0	1257.0	177.0
158847	13.0	24.0	0.0
3054208	11.0	21.0	23.0
673273	18.0	69.0	47.0
2377	12.0	0.0	0.0
33025	213.0	584.0	65.0
626940	46.0	107.0	24.0
2823317	22.0	43.0	12.0
187327	33.0	174.0	26.0
907	143.0	248.0	52.0
1675036	12.0	48.0	11.0
1232428	12.0	12.0	0.0
2161821	59.0	166.0	34.0
2582419	35.0	160.0	35.0
487173	15.0	41.0	17.0
29466	17.0	90.0	0.0
39777	12.0	22.0	0.0
1982626	147.0	242.0	0.0
2478954	49.0	65.0	0.0
100886	28.0	44.0	0.0
1547	47.0	120.0	0.0
2899121	10.0	0.0	0.0
2583452	15.0	26.0	0.0
1796635	12.0	16.0	0.0
2944914	11.0	0.0	0.0
154288	17.0	28.0	0.0
3070999	10.0	10.0	0.0
3035694	10.0	0.0	0.0
1582259	12.0	10.0	0.0
1260	13.0	19.0	0.0
3109366	19.0	10.0	0.0
2816908	10.0	0.0	0.0
1806508	858.0	27.0	0.0
133453	199.0	15.0	0.0
1986204	18.0	0.0	0.0
167964	15.0	0.0	0.0
913107	10.0	0.0	0.0
120962	16.0	0.0	0.0
357808	13.0	0.0	0.0
3004094	11.0	0.0	37.0
2601677	11.0	0.0	27.0
61435	13.0	54.0	0.0
1495650	12.0	0.0	0.0
2509675	11.0	0.0	0.0
2710758	10.0	0.0	0.0
2789857	46.0	0.0	0.0
32046	11.0	0.0	11.0
1219	31.0	34.0	26.0
59930	23.0	0.0	0.0
1126	34.0	32.0	27.0
669359	16.0	0.0	0.0
132608	15.0	0.0	0.0
1206	10.0	15.0	10.0
1869241	39.0	0.0	0.0
2812896	11.0	17.0	12.0
3040204	11.0	0.0	0.0
2080419	14.0	0.0	0.0
2202254	16.0	0.0	0.0
1889240	15.0	0.0	0.0
502394	13.0	0.0	0.0
309891	10.0	0.0	0.0
200252	13.0	0.0	0.0
2735436	21.0	0.0	0.0
61635	18.0	0.0	0.0
2219043	13.0	0.0	0.0
2057	11.0	0.0	0.0
477666	5252.0	559.0	2019.0
820	2750.0	8208.0	696.0
818	1472.0	4645.0	281.0
817	994.0	2984.0	220.0
46506	838.0	4624.0	238.0
28116	1181.0	3429.0	307.0
2763022	157.0	344.0	21.0
3117552	65.0	121.0	20.0
556259	83.0	239.0	15.0
2755405	81.0	224.0	0.0
2847299	91.0	123.0	31.0
2528203	72.0	308.0	20.0
2785531	77.0	329.0	0.0
371601	845.0	2086.0	141.0
246787	512.0	1352.0	97.0
162156	385.0	740.0	463.0
47678	338.0	1110.0	90.0
28111	321.0	1399.0	100.0
329854	278.0	793.0	77.0
291644	188.0	635.0	73.0
674529	98.0	343.0	54.0
291645	92.0	344.0	44.0
338188	84.0	361.0	29.0
2650158	66.0	151.0	13.0
2715212	55.0	194.0	15.0
1796613	60.0	134.0	19.0
2650157	44.0	230.0	16.0
28119	41.0	88.0	10.0
290053	35.0	139.0	23.0
2792859	91.0	317.0	42.0
28113	26.0	91.0	18.0
2136147	22.0	63.0	24.0
821	4213.0	18340.0	1333.0
357276	1410.0	5078.0	440.0
387090	228.0	1266.0	112.0
376805	38.0	280.0	31.0
823	1486.0	2932.0	352.0
46503	344.0	1302.0	380.0
328812	112.0	234.0	51.0
387661	75.0	602.0	32.0
1217282	47.0	77.0	29.0
2951805	36.0	161.0	25.0
2685834	34.0	118.0	17.0
165179	930.0	13036.0	1308.0
2518605	67.0	434.0	58.0
2801997	137.0	1066.0	883.0
28132	44.0	276.0	48.0
2937774	11.0	57.0	0.0
2913616	11.0	67.0	0.0
28125	17.0	87.0	13.0
52227	14.0	84.0	18.0
28131	18.0	150.0	27.0
2913614	11.0	74.0	0.0
1177574	13.0	65.0	14.0
454154	73.0	296.0	41.0
454155	33.0	141.0	0.0
1243007	462.0	116.0	476.0
867595	26.0	21.0	20.0
837	205.0	155.0	20.0
328813	221.0	398.0	62.0
328814	100.0	141.0	33.0
2585118	82.0	79.0	31.0
214856	85.0	123.0	34.0
1288121	32.0	38.0	19.0
626932	31.0	85.0	17.0
2662363	25.0	45.0	14.0
2585119	25.0	57.0	10.0
1470347	16.0	29.0	11.0
538949	14.0	51.0	22.0
2364787	10.0	27.0	0.0
1760811	42.0	48.0	53.0
544645	69.0	259.0	24.0
1472416	45.0	83.0	0.0
1472417	31.0	108.0	14.0
2093856	25.0	48.0	12.0
28118	152.0	425.0	58.0
2023866	43.0	35.0	18.0
1642646	34.0	58.0	22.0
2829812	34.0	28.0	30.0
1642647	32.0	47.0	28.0
45254	23.0	29.0	16.0
185300	157.0	127.0	333.0
1099853	22.0	96.0	14.0
1501392	18.0	59.0	12.0
1965590	20.0	78.0	15.0
397865	11.0	41.0	0.0
1307839	26.0	15.0	12.0
2590900	22.0	17.0	11.0
1573823	347.0	155.0	186.0
1168034	119.0	32.0	32.0
2706887	27.0	23.0	0.0
1639118	125.0	23.0	22.0
2010828	104.0	180.0	107.0
2681766	64.0	28.0	28.0
1573825	23.0	20.0	23.0
570161	160.0	26.0	18.0
1127472	36.0	14.0	0.0
2060723	25.0	0.0	17.0
1717717	21.0	16.0	11.0
1940525	22.0	16.0	0.0
1628156	90.0	72.0	52.0
2949635	79.0	21.0	31.0
889453	25.0	13.0	17.0
2004710	7841.0	10546.0	17860.0
237258	2215.0	2909.0	4191.0
2976818	660.0	862.0	1263.0
2713414	129.0	136.0	222.0
2920939	60.0	36.0	50.0
2039166	27.0	23.0	47.0
2594269	26.0	12.0	31.0
3139392	23.0	12.0	23.0
2838877	42.0	33.0	43.0
2745153	21.0	33.0	31.0
2487064	31.0	13.0	28.0
2478663	33.0	41.0	47.0
2487065	28.0	27.0	41.0
2015076	22.0	19.0	45.0
1871047	22.0	19.0	13.0
2879939	25.0	16.0	20.0
2997336	20.0	30.0	43.0
878220	22.0	26.0	34.0
3138177	15.0	15.0	35.0
2893882	14.0	30.0	31.0
1721091	16.0	18.0	25.0
2864040	13.0	18.0	31.0
2879938	14.0	19.0	31.0
3093923	11.0	12.0	14.0
2754694	151.0	154.0	237.0
253	169.0	211.0	282.0
536441	88.0	96.0	127.0
2929800	59.0	69.0	90.0
2929799	48.0	55.0	66.0
373672	56.0	84.0	116.0
1493872	45.0	55.0	61.0
1265445	37.0	36.0	36.0
1124835	33.0	41.0	42.0
651561	35.0	32.0	50.0
254	32.0	47.0	68.0
59733	24.0	30.0	34.0
2956784	24.0	26.0	26.0
250	37.0	39.0	39.0
1685010	22.0	23.0	24.0
246	24.0	24.0	41.0
3042315	24.0	30.0	31.0
2497456	21.0	16.0	19.0
421058	17.0	11.0	22.0
558152	15.0	15.0	21.0
2547600	20.0	17.0	18.0
1241981	17.0	17.0	19.0
2983606	15.0	21.0	26.0
112234	18.0	21.0	16.0
192389	15.0	15.0	17.0
1241982	26.0	29.0	32.0
2759528	14.0	18.0	14.0
2487072	1236.0	1950.0	1249.0
1416779	32.0	29.0	27.0
2820270	198.0	315.0	399.0
2038776	23.0	20.0	0.0
266749	20.0	11.0	14.0
2487074	15.0	0.0	12.0
2878534	14.0	11.0	0.0
2852098	13.0	36.0	21.0
1241979	15.0	25.0	21.0
266748	13.0	10.0	14.0
2583851	50.0	16.0	24.0
2796140	51.0	50.0	92.0
1117645	101.0	106.0	151.0
238	17.0	11.0	22.0
1756149	16.0	0.0	0.0
172045	17.0	32.0	26.0
343874	109.0	87.0	74.0
1628248	42.0	0.0	47.0
247	19.0	20.0	0.0
34085	75.0	57.0	98.0
1735111	51.0	20.0	52.0
1585976	15.0	0.0	0.0
2497989	15.0	11.0	14.0
28251	14.0	17.0	10.0
1118202	21.0	11.0	10.0
3103144	13.0	13.0	0.0
1014	12.0	0.0	10.0
239	413.0	936.0	578.0
2986834	192.0	444.0	249.0
2732161	52.0	79.0	77.0
2746225	42.0	36.0	41.0
2986831	43.0	80.0	56.0
2478552	40.0	57.0	37.0
2986835	37.0	74.0	64.0
2986827	32.0	78.0	54.0
2739062	32.0	83.0	66.0
3097547	28.0	52.0	37.0
3151764	24.0	30.0	34.0
2871165	70.0	83.0	56.0
2885633	24.0	41.0	41.0
3073563	26.0	56.0	52.0
3092665	28.0	30.0	26.0
2748319	22.0	44.0	21.0
1979344	23.0	41.0	29.0
3059026	24.0	78.0	56.0
935222	23.0	67.0	53.0
2665645	27.0	36.0	29.0
1179672	25.0	45.0	35.0
2986829	22.0	42.0	45.0
3031997	30.0	38.0	28.0
2775246	18.0	15.0	17.0
2845819	44.0	107.0	86.0
2986838	42.0	33.0	0.0
2724135	19.0	38.0	30.0
3120525	15.0	50.0	32.0
2654325	16.0	16.0	24.0
2986823	19.0	32.0	27.0
2977321	19.0	47.0	27.0
3234137	10.0	0.0	0.0
2614441	23.0	0.0	0.0
3025668	22.0	52.0	22.0
2897181	549.0	1301.0	818.0
2895947	486.0	1021.0	708.0
683124	494.0	158.0	127.0
312277	335.0	347.0	281.0
986	100.0	109.0	86.0
96345	65.0	107.0	121.0
2830782	52.0	49.0	24.0
3003262	36.0	49.0	50.0
2547394	32.0	54.0	50.0
996	63.0	53.0	80.0
1871076	30.0	52.0	35.0
2906076	45.0	39.0	53.0
3016339	32.0	51.0	33.0
2201181	31.0	44.0	31.0
55197	29.0	22.0	34.0
165435	25.0	58.0	39.0
3003256	28.0	44.0	40.0
3003261	27.0	36.0	35.0
459526	36.0	65.0	26.0
1751095	27.0	29.0	16.0
1751056	27.0	33.0	43.0
3003263	25.0	58.0	36.0
3003257	24.0	40.0	35.0
2816357	28.0	31.0	15.0
992289	24.0	89.0	63.0
2893886	26.0	55.0	32.0
2906078	23.0	31.0	13.0
2893884	24.0	34.0	31.0
1563479	21.0	27.0	28.0
1928857	18.0	22.0	20.0
2518177	20.0	53.0	41.0
2893883	21.0	32.0	30.0
1492737	20.0	49.0	36.0
3003260	21.0	27.0	13.0
2704140	22.0	41.0	21.0
2906077	19.0	18.0	28.0
2038737	17.0	17.0	10.0
687844	15.0	15.0	19.0
1355330	16.0	36.0	18.0
2870839	17.0	20.0	14.0
1306519	16.0	35.0	28.0
2856519	14.0	0.0	0.0
2937442	20.0	20.0	0.0
29533	16.0	23.0	28.0
2748320	14.0	10.0	15.0
2183896	18.0	39.0	24.0
871694	20.0	22.0	0.0
3003258	19.0	28.0	28.0
2893885	16.0	26.0	23.0
1678728	13.0	20.0	16.0
2294119	11.0	11.0	14.0
2502784	11.0	26.0	10.0
2602769	11.0	11.0	10.0
3034146	15.0	43.0	15.0
2529032	406.0	0.0	15.0
754397	19.0	0.0	0.0
2806551	22.0	23.0	0.0
2686361	21.0	0.0	0.0
1855336	16.0	21.0	59.0
1774273	27.0	22.0	0.0
2808900	25.0	0.0	0.0
326329	27.0	23.0	0.0
574710	16.0	11.0	0.0
1354726	17.0	0.0	0.0
2818493	19.0	21.0	0.0
1775173	11.0	0.0	0.0
2767188	192.0	175.0	226.0
3137860	19.0	14.0	10.0
754423	23.0	31.0	0.0
3137852	10.0	12.0	12.0
3038772	15.0	0.0	0.0
584609	12.0	14.0	16.0
3018315	22.0	0.0	0.0
104270	14.0	22.0	0.0
754409	15.0	12.0	0.0
754417	13.0	0.0	0.0
2749995	13.0	14.0	0.0
2686077	21.0	0.0	0.0
2697010	15.0	0.0	0.0
2686078	18.0	0.0	0.0
1382466	13.0	0.0	16.0
3119977	28.0	0.0	16.0
256	20.0	21.0	0.0
702745	17.0	11.0	14.0
76832	27.0	30.0	0.0
2562892	11.0	0.0	17.0
2918526	44.0	0.0	0.0
2918453	30.0	0.0	0.0
1622118	13.0	12.0	14.0
1942464	22.0	14.0	0.0
979	20.0	20.0	0.0
76594	25.0	0.0	15.0
59600	15.0	0.0	0.0
28188	28.0	16.0	35.0
1019	24.0	0.0	0.0
1848904	14.0	0.0	0.0
2027857	22.0	10.0	13.0
3045158	22.0	0.0	14.0
264023	17.0	11.0	0.0
2968490	52.0	45.0	71.0
101385	21.0	0.0	0.0
2494375	12.0	0.0	0.0
3040348	16.0	0.0	20.0
320324	22.0	13.0	0.0
2594004	16.0	0.0	0.0
1336795	11.0	0.0	0.0
1250205	14.0	0.0	0.0
2126553	15.0	16.0	15.0
1486245	16.0	0.0	0.0
1218801	20.0	13.0	0.0
2282170	17.0	0.0	12.0
2058135	35.0	22.0	0.0
1936081	15.0	0.0	0.0
2937786	13.0	0.0	0.0
3080055	15.0	10.0	0.0
3070660	14.0	0.0	12.0
3063533	15.0	0.0	0.0
1803846	13.0	12.0	11.0
616991	16.0	0.0	0.0
2040469	10.0	0.0	0.0
983544	12.0	0.0	0.0
2980107	13.0	0.0	0.0
2686365	12.0	0.0	0.0
1178825	13.0	11.0	0.0
1850246	25.0	0.0	0.0
57029	13.0	12.0	12.0
2777186	10.0	0.0	0.0
331648	20.0	0.0	0.0
2736252	19.0	0.0	0.0
762954	19.0	0.0	0.0
1165090	16.0	0.0	0.0
1736674	15.0	0.0	0.0
1630406	15.0	0.0	0.0
2976127	15.0	0.0	0.0
2908843	15.0	10.0	0.0
3075823	15.0	0.0	11.0
2900738	15.0	0.0	0.0
313588	14.0	0.0	10.0
2820661	14.0	11.0	0.0
2675331	14.0	0.0	0.0
2932268	13.0	0.0	0.0
2584122	13.0	13.0	15.0
2916754	12.0	0.0	0.0
1761453	12.0	0.0	0.0
2744027	12.0	0.0	0.0
1170699	11.0	0.0	0.0
2779360	11.0	0.0	0.0
1336796	11.0	11.0	0.0
2094025	11.0	0.0	0.0
2049305	11.0	0.0	0.0
2585771	10.0	0.0	0.0
2893202	10.0	10.0	0.0
2926907	10.0	10.0	0.0
2583587	10.0	0.0	0.0
1653831	85.0	63.0	53.0
191579	55.0	27.0	35.0
2862509	11.0	10.0	10.0
2829795	11.0	0.0	0.0
3137178	21.0	0.0	29.0
2952571	30.0	23.0	51.0
2604421	27.0	23.0	55.0
3133966	23.0	15.0	22.0
1004	47.0	33.0	76.0
104663	23.0	14.0	25.0
2725414	21.0	0.0	31.0
2703787	22.0	0.0	21.0
536979	16.0	19.0	33.0
2267521	15.0	0.0	28.0
2029983	15.0	12.0	18.0
2920382	12.0	11.0	35.0
79329	12.0	0.0	28.0
1176587	51.0	22.0	40.0
446683	41.0	11.0	37.0
577386	20.0	15.0	26.0
2676868	88.0	76.0	137.0
2875540	41.0	15.0	91.0
563172	34.0	16.0	93.0
1850526	18.0	0.0	34.0
496057	19.0	0.0	16.0
2341117	14.0	0.0	33.0
2875539	12.0	0.0	25.0
2838156	36.0	22.0	71.0
2838157	25.0	17.0	69.0
575378	36.0	43.0	68.0
1751071	21.0	19.0	47.0
1492898	25.0	12.0	31.0
661481	20.0	0.0	54.0
3076558	27.0	15.0	57.0
2315862	16.0	17.0	57.0
1813871	41.0	21.0	716.0
354356	35.0	24.0	67.0
2760713	32.0	22.0	104.0
477680	26.0	11.0	65.0
2502779	23.0	16.0	50.0
661488	17.0	22.0	68.0
2545455	15.0	0.0	24.0
1968839	10.0	0.0	14.0
2932250	30.0	0.0	0.0
3093922	12.0	0.0	0.0
1385664	24.0	0.0	0.0
1411621	22.0	0.0	0.0
1446467	24.0	0.0	0.0
497967	16.0	0.0	0.0
2694929	15.0	0.0	0.0
2592049	16.0	0.0	0.0
2571030	11.0	0.0	16.0
400092	12.0	0.0	0.0
2086471	16.0	0.0	12.0
2745197	10.0	0.0	0.0
1379909	16.0	0.0	0.0
2861765	16.0	12.0	15.0
2906456	19.0	0.0	12.0
94254	13.0	12.0	14.0
2910158	12.0	0.0	15.0
106	22.0	10.0	33.0
2268026	14.0	20.0	99.0
2259595	20.0	0.0	24.0
2907205	13.0	0.0	0.0
2674997	12.0	13.0	14.0
332158	19.0	0.0	18.0
2591634	16.0	13.0	0.0
2781961	14.0	0.0	0.0
390884	13.0	0.0	0.0
2859768	12.0	15.0	0.0
2705473	16.0	0.0	0.0
388413	11.0	0.0	0.0
232259	17.0	17.0	19.0
280473	16.0	18.0	11.0
320787	14.0	11.0	0.0
3128900	15.0	0.0	0.0
2520506	15.0	0.0	0.0
2745947	11.0	0.0	0.0
2057025	18.0	0.0	0.0
2710596	13.0	0.0	0.0
1178516	11.0	0.0	19.0
2704465	18.0	12.0	19.0
985	13.0	12.0	0.0
316068	60.0	0.0	13.0
312279	19.0	16.0	25.0
2994555	25.0	22.0	12.0
373891	24.0	14.0	0.0
1324217	15.0	0.0	17.0
2321403	18.0	16.0	33.0
2904246	14.0	10.0	0.0
3059078	15.0	0.0	0.0
3059076	16.0	0.0	0.0
999	15.0	21.0	0.0
3127472	12.0	0.0	0.0
930972	15.0	0.0	0.0
1397264	11.0	10.0	0.0
2516557	18.0	0.0	14.0
2979464	16.0	0.0	0.0
2715131	15.0	0.0	11.0
866807	10.0	13.0	0.0
2995161	50.0	91.0	26.0
2482728	18.0	11.0	0.0
2714940	16.0	15.0	0.0
3234142	13.0	14.0	0.0
3140251	13.0	13.0	15.0
2578106	17.0	0.0	0.0
2605747	40.0	17.0	31.0
2201271	18.0	13.0	0.0
363852	15.0	17.0	0.0
2789740	13.0	0.0	0.0
188932	13.0	0.0	0.0
984	12.0	0.0	20.0
2766984	13.0	15.0	0.0
2679963	18.0	0.0	0.0
2895286	10.0	0.0	27.0
336820	12.0	13.0	0.0
1538644	18.0	35.0	22.0
2853439	17.0	0.0	0.0
3031802	90.0	0.0	66.0
2795738	14.0	0.0	0.0
2713573	12.0	0.0	0.0
258	27.0	26.0	23.0
28454	51.0	50.0	50.0
371142	19.0	11.0	0.0
259	15.0	15.0	0.0
3025666	16.0	0.0	18.0
3025671	15.0	0.0	11.0
2778902	12.0	0.0	0.0
3029053	13.0	0.0	0.0
551996	25.0	39.0	32.0
1173583	16.0	15.0	16.0
1234841	15.0	12.0	10.0
1550579	13.0	0.0	18.0
2027860	41.0	0.0	49.0
398053	11.0	0.0	18.0
652787	10.0	10.0	0.0
1176721	10.0	0.0	15.0
995	18.0	10.0	13.0
2911172	17.0	10.0	12.0
2592345	18.0	0.0	0.0
151895	11.0	14.0	18.0
3036359	13.0	10.0	0.0
3051121	18.0	0.0	0.0
2864201	15.0	14.0	13.0
1008	13.0	0.0	0.0
2350	27.0	21.0	26.0
3231911	25.0	0.0	0.0
2558931	14.0	0.0	0.0
29549	10.0	11.0	0.0
146919	16.0	0.0	0.0
2651167	22.0	0.0	0.0
591197	16.0	13.0	0.0
1092	18.0	0.0	0.0
861299	25.0	13.0	19.0
173480	14.0	0.0	0.0
28198	23496.0	11529.0	6107.0
28200	2453.0	153.0	156.0
255507	1594.0	798.0	2613.0
28197	1348.0	417.0	1756.0
1564138	296.0	132.0	556.0
708186	157.0	72.0	143.0
1355374	149.0	48.0	129.0
544718	115.0	37.0	46.0
1315211	4724.0	159.0	610.0
1849015	4350.0	238.0	1054.0
913109	3004.0	332.0	1391.0
1054034	1282.0	231.0	1058.0
1278212	737.0	508.0	3178.0
1054033	637.0	237.0	1462.0
944547	301.0	61.0	230.0
2593672	50.0	10.0	48.0
873191	571.0	148.0	492.0
2961520	249.0	40.0	173.0
1935204	253.0	87.0	114.0
28199	231.0	30.0	112.0
2320140	69.0	0.0	49.0
1080223	428.0	25.0	94.0
603050	133.0	16.0	61.0
197482	90.0	29.0	29.0
1032072	84.0	14.0	46.0
1912871	68.0	0.0	34.0
505249	45.0	0.0	33.0
2321133	264.0	31.0	85.0
663364	189.0	20.0	31.0
1462615	90.0	0.0	33.0
877500	58.0	0.0	17.0
1904463	105.0	18.0	50.0
1850254	33.0	0.0	14.0
3023479	163.0	86.0	515.0
1581011	76.0	49.0	399.0
1854492	51.0	55.0	73.0
65553	38.0	15.0	18.0
44674	22.0	15.0	16.0
66821	19.0	0.0	52.0
366522	14.0	45.0	42.0
194424	11.0	0.0	11.0
2283483	42.0	0.0	27.0
2022749	14.0	0.0	0.0
2878390	12.0	0.0	0.0
39766	32.0	22.0	18.0
291845	20.0	0.0	0.0
2740404	13.0	0.0	0.0
2590551	13.0	0.0	0.0
1176482	11.0	0.0	0.0
199	20.0	16.0	10.0
197	56.0	41.0	37.0
201	15.0	11.0	0.0
206	10.0	0.0	0.0
196	10.0	0.0	0.0
210	36.0	37.0	19.0
876	177.0	683.0	324.0
2718620	42.0	0.0	0.0
901	29.0	47.0	18.0
631220	18.0	27.0	15.0
44742	14.0	14.0	0.0
2035858	33.0	22.0	17.0
2880651	31.0	0.0	0.0
57320	27.0	15.0	0.0
1716143	28.0	0.0	15.0
182210	26.0	0.0	0.0
641491	26.0	0.0	0.0
231439	18.0	0.0	0.0
3126690	15.0	0.0	0.0
2678688	12.0	0.0	0.0
881	58.0	17.0	20.0
2604158	30.0	22.0	46.0
345370	19.0	12.0	23.0
296842	21.0	0.0	25.0
184917	20.0	14.0	26.0
2795000	35.0	21.0	19.0
2773299	19.0	0.0	0.0
63561	11.0	0.0	0.0
58180	29.0	0.0	0.0
2583823	13.0	0.0	0.0
873	12.0	0.0	10.0
2952228	188.0	17.0	32.0
899	225.0	19.0	34.0
132132	57.0	0.0	21.0
239745	279.0	43.0	153.0
894	82.0	22.0	82.0
1909699	39.0	0.0	18.0
427923	10.0	0.0	0.0
240139	179.0	30.0	23.0
2293	79.0	0.0	0.0
2291	11.0	0.0	0.0
218289	23.0	15.0	0.0
83564	14.0	16.0	16.0
571177	13.0	0.0	0.0
897	17.0	0.0	0.0
181663	12.0	0.0	0.0
2810562	11.0	0.0	0.0
351604	19.0	0.0	0.0
35554	19.0	0.0	0.0
2740185	18.0	0.0	0.0
313985	12.0	28.0	21.0
29543	20.0	19.0	40.0
453230	17.0	0.0	0.0
3058419	10.0	0.0	0.0
119484	12.0	0.0	0.0
2527979	22.0	0.0	0.0
2795974	15.0	11.0	16.0
2528005	10.0	0.0	0.0
2528021	21.0	14.0	32.0
3026424	16.0	0.0	0.0
1930277	16.0	0.0	0.0
2127060	16.0	0.0	0.0
2528010	15.0	0.0	25.0
1930273	15.0	0.0	0.0
980254	14.0	0.0	13.0
2528024	23.0	24.0	25.0
2650471	18.0	14.0	20.0
2528022	17.0	0.0	16.0
2528009	12.0	14.0	0.0
1400387	10.0	0.0	0.0
1636152	37.0	16.0	26.0
1632864	22.0	13.0	34.0
2605989	30.0	22.0	24.0
2527978	14.0	0.0	20.0
122	12.0	0.0	0.0
2528026	24.0	12.0	20.0
2527983	21.0	15.0	13.0
3064265	20.0	0.0	19.0
1891926	17.0	0.0	0.0
2527989	16.0	0.0	0.0
2527980	13.0	0.0	0.0
2527995	12.0	0.0	0.0
406548	34.0	20.0	26.0
1387353	33.0	26.0	21.0
2527974	30.0	18.0	25.0
466153	15.0	0.0	0.0
2528023	24.0	56.0	126.0
2598579	24.0	25.0	16.0
114	21.0	23.0	16.0
2774151	16.0	30.0	29.0
2807512	16.0	13.0	11.0
547188	11.0	0.0	0.0
2596890	14.0	0.0	0.0
1882749	22.0	39.0	31.0
107709	20.0	21.0	22.0
1184151	21.0	20.0	21.0
2866162	19.0	21.0	19.0
2862869	17.0	11.0	19.0
1838286	16.0	40.0	31.0
2576891	13.0	17.0	22.0
3230487	14.0	0.0	0.0
2819286	13.0	10.0	12.0
2711231	16.0	14.0	20.0
2736	15.0	14.0	13.0
239935	42.0	182.0	35.0
2974023	12.0	0.0	19.0
1184387	674.0	0.0	0.0
1236046	10.0	0.0	0.0
1006576	20.0	0.0	0.0
56	116.0	87.0	144.0
2567896	19.0	38.0	38.0
52	10.0	24.0	32.0
927083	61.0	57.0	87.0
1391654	21.0	50.0	130.0
80816	39.0	26.0	26.0
2995304	36.0	36.0	37.0
83455	24.0	43.0	30.0
34	46.0	0.0	36.0
184914	24.0	0.0	27.0
35	21.0	0.0	20.0
2813578	15.0	22.0	24.0
83451	28.0	25.0	42.0
48	21.0	0.0	15.0
41	16.0	0.0	15.0
83453	15.0	11.0	14.0
43	14.0	12.0	14.0
2918170	19.0	14.0	31.0
161493	30.0	0.0	41.0
2918171	14.0	0.0	25.0
404589	10.0	17.0	31.0
850	123.0	289.0	36.0
856	72.0	140.0	23.0
861	42.0	25.0	0.0
2663009	20.0	24.0	0.0
76857	26.0	69.0	31.0
851	93.0	27.0	0.0
76859	16.0	29.0	25.0
859	10.0	0.0	0.0
544433	23.0	27.0	0.0
188913	16.0	18.0	0.0
826	41.0	16.0	15.0
157687	32.0	26.0	23.0
2996794	18.0	16.0	13.0
3020899	119.0	0.0	0.0
3020900	94.0	0.0	0.0
42253	18.0	23.0	66.0
2973512	16.0	13.0	43.0
1715989	14.0	16.0	28.0
1936990	10.0	0.0	20.0
1765020	20.0	0.0	17.0
1473598	13.0	12.0	20.0
940615	13.0	0.0	0.0
658062	11.0	0.0	0.0
2802971	31.0	16.0	16.0
1855912	19.0	15.0	13.0
3068893	18.0	31.0	49.0
886478	42.0	27.0	13.0
1129264	17.0	0.0	0.0
1963862	14.0	0.0	0.0
252967	10.0	0.0	0.0
158	22.0	35.0	0.0
185448	48.0	0.0	0.0
1197717	14.0	23.0	0.0
81412	11.0	0.0	0.0
3029084	10.0	0.0	0.0
349221	18.0	23.0	0.0
959	18.0	29.0	0.0
960	12.0	44.0	21.0
197162	12.0	0.0	0.0
2292766	11.0	0.0	0.0
9606	48278.0	60471.0	52051.0
301375	104.0	0.0	0.0
2223	49.0	56.0	0.0
90426	36.0	39.0	0.0
2208	42.0	13.0	19.0
1434099	24.0	0.0	0.0
2209	26.0	0.0	0.0
2215	23.0	0.0	0.0
101192	16.0	0.0	0.0
1005933	23.0	15.0	0.0
882104	11.0	25.0	0.0
2203	31.0	48.0	0.0
83986	24.0	0.0	0.0
3026162	37.0	0.0	0.0
2173	20.0	72.0	0.0
2560501	27.0	0.0	0.0
2560505	23.0	0.0	0.0
2955582	25.0	280.0	13.0
2489010	0.0	20.0	47.0
2587529	0.0	30.0	34.0
2923366	0.0	12.0	11.0
67824	0.0	12.0	11.0
1005665	0.0	24.0	0.0
283686	0.0	17.0	0.0
61652	0.0	12.0	12.0
3035288	0.0	14.0	0.0
2929515	0.0	24.0	0.0
3122375	0.0	16.0	0.0
2745230	0.0	15.0	0.0
2944392	0.0	318.0	397.0
1206777	0.0	12.0	0.0
2954094	0.0	14.0	0.0
2892442	0.0	35.0	0.0
2072414	0.0	21.0	0.0
2742129	0.0	23.0	0.0
43658	0.0	58.0	0.0
750	0.0	10.0	12.0
1945512	0.0	19.0	0.0
525917	0.0	14.0	0.0
28110	0.0	18.0	0.0
3231757	0.0	11.0	10.0
1644131	0.0	20.0	26.0
2979868	0.0	15.0	22.0
2584944	0.0	18.0	0.0
2912675	0.0	22.0	0.0
641148	0.0	14.0	0.0
326522	0.0	20.0	10.0
1931275	0.0	15.0	13.0
61	0.0	13.0	0.0
2739061	0.0	12.0	12.0
2979863	0.0	14.0	0.0
3045156	0.0	45.0	0.0
